technology,edge,time_operation,value_scenario_,value_scenario_S1,value_scenario_S2,value_scenario_S3,value_scenario_S4,value_scenario_S5
Aluminium_transport,BRA-AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-USA,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-USA,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-USA,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-USA,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-USA,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-USA,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-USA,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-USA,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-USA,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-USA,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-USA,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-USA,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-USA,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,BRA-USA,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-USA,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-USA,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-USA,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-USA,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-USA,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-USA,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-USA,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-USA,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-USA,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-USA,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-USA,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-USA,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-USA,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CHN-USA,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
Aluminium_transport,CZE-BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
